"","final_gen_sp","gen_sp_us","Herbatio_us","Presence_us","gen_sp_lin","Herbatio_lin","Micro.habitat","Presence_lin","Family.y","Flower_morphology","Flower_colour","annual_perennial","Nitrogen_use","compatibility","origin"
"2456","Scutellaria galericulata","Scutellaria galericulata L.","Ultuna",2,NA,NA,NA,0,"Laminaceae","T","","p",5,NA,"native"
"2457","Scutellaria galericulata","Scutellaria galericulata L.","Husby",0,NA,NA,NA,0,"Laminaceae","T","","p",5,NA,"native"
"2458","Scutellaria galericulata","Scutellaria galericulata L.","GamlaUppsala",1,NA,NA,NA,0,"Laminaceae","T","","p",5,NA,"native"
"2459","Scutellaria galericulata","Scutellaria galericulata L.","Vaksala",0,NA,NA,NA,0,"Laminaceae","T","","p",5,NA,"native"
"2460","Scutellaria galericulata","Scutellaria galericulata L.","Haga",0,NA,NA,NA,0,"Laminaceae","T","","p",5,NA,"native"
"2461","Scutellaria galericulata","Scutellaria galericulata L.","Gottsunda",1,"Scutellaria galericulata","Gottsunda","3 Palus Norrbyensis",1,"Laminaceae","T","","p",5,NA,"native"
"2462","Sedum acre","Sedum acre L.","Ultuna",1,NA,NA,NA,0,"Crassulaceae","O","yellow","p",2,NA,"native"
"2463","Sedum acre","Sedum acre L.","GamlaUppsala",2,NA,NA,NA,0,"Crassulaceae","O","yellow","p",2,NA,"native"
"2464","Sedum acre","Sedum acre L.","Haga",2,"Sedium acre","Haga","1Tecta Upsaliensia",1,"Crassulaceae","O","yellow","p",2,NA,"native"
"2465","Sedum acre","Sedum acre L.","Jumkil",0,NA,NA,NA,0,"Crassulaceae","O","yellow","p",2,NA,"native"
"2466","Sedum acre","Sedum acre L.","Husby",1,NA,NA,NA,0,"Crassulaceae","O","yellow","p",2,NA,"native"
"2467","Sedum acre","Sedum acre L.","Danmark",3,NA,NA,NA,0,"Crassulaceae","O","yellow","p",2,NA,"native"
"2468","Sedum acre","Sedum acre L.","Gottsunda",2,NA,NA,NA,0,"Crassulaceae","O","yellow","p",2,NA,"native"
"2469","Sedum acre","Sedum acre L.","Vaksala",0,NA,NA,NA,0,"Crassulaceae","O","yellow","p",2,NA,"native"
"2470","Sedum album","Sedum album","GamlaUppsala",0,NA,NA,NA,0,"Crassulaceae","O","white","p",2,NA,"native"
"2471","Sedum album","Sedum album","Husby",1,"Aster salicinus","Husby","9 Pratum Nyflense",1,"Crassulaceae","O","white","p",2,NA,"native"
"2472","Sedum album","Sedum album","Ultuna",0,NA,NA,NA,0,"Crassulaceae","O","white","p",2,NA,"native"
"2473","Sedum album","Sedum album","Jumkil",0,NA,NA,NA,0,"Crassulaceae","O","white","p",2,NA,"native"
"2474","Sedum album","Sedum album","Danmark",0,NA,NA,NA,0,"Crassulaceae","O","white","p",2,NA,"native"
"2475","Sedum album","Sedum album","Haga",1,NA,NA,NA,0,"Crassulaceae","O","white","p",2,NA,"native"
"2476","Sedum album","Sedum album","Gottsunda",0,NA,NA,NA,0,"Crassulaceae","O","white","p",2,NA,"native"
"2477","Sedum album","Sedum album","Vaksala",0,NA,NA,NA,0,"Crassulaceae","O","white","p",2,NA,"native"
"2478","Sedum annuum",NA,NA,0,"Sedum annuum","Husby","10 Praedium Husby",1,"Crassulaceae","O","yellow","",NA,NA,"native"
"2479","Sedum hybridum","Sedum hybridum","GamlaUppsala",0,NA,NA,NA,0,"Crassulaceae","O","yellow","",NA,NA,"exotic"
"2480","Sedum hybridum","Sedum hybridum","Husby",0,NA,NA,NA,0,"Crassulaceae","O","yellow","",NA,NA,"exotic"
"2481","Sedum hybridum","Sedum hybridum","Vaksala",0,NA,NA,NA,0,"Crassulaceae","O","yellow","",NA,NA,"exotic"
"2482","Sedum hybridum","Sedum hybridum","Gottsunda",0,NA,NA,NA,0,"Crassulaceae","O","yellow","",NA,NA,"exotic"
"2483","Sedum hybridum","Sedum hybridum","Haga",1,NA,NA,NA,0,"Crassulaceae","O","yellow","",NA,NA,"exotic"
"2484","Sedum hybridum","Sedum hybridum","Ultuna",0,NA,NA,NA,0,"Crassulaceae","O","yellow","",NA,NA,"exotic"
"2485","Sedum hybridum","Sedum hybridum","Danmark",0,NA,NA,NA,0,"Crassulaceae","O","yellow","",NA,NA,"exotic"
"2486","Sedum hybridum","Sedum hybridum","Jumkil",0,NA,NA,NA,0,"Crassulaceae","O","yellow","",NA,NA,"exotic"
"2487","Sedum sexangulare",NA,NA,0,"Sedum sexangulare","Husby","10 Praedium Husby",1,"Crassulaceae","O","yellow","",NA,NA,"not_in_fe"
"2488","Sedum telephium","Sedum telephium","Ultuna",0,NA,NA,NA,0,"Crassulaceae","O","purple","p",5,NA,"native"
"2489","Sedum telephium","Sedum telephium","Vaksala",0,NA,NA,NA,0,"Crassulaceae","O","purple","p",5,NA,"native"
"2490","Sedum telephium","Sedum telephium","Husby",0,NA,NA,NA,0,"Crassulaceae","O","purple","p",5,NA,"native"
"2491","Sedum telephium","Sedum telephium","Danmark",1,NA,NA,NA,0,"Crassulaceae","O","purple","p",5,NA,"native"
"2492","Sedum telephium","Sedum telephium","Gottsunda",2,NA,NA,NA,0,"Crassulaceae","O","purple","p",5,NA,"native"
"2493","Sedum telephium","Sedum telephium","GamlaUppsala",0,NA,NA,NA,0,"Crassulaceae","O","purple","p",5,NA,"native"
"2494","Sedum telephium","Sedum telephium","Jumkil",0,NA,NA,NA,0,"Crassulaceae","O","purple","p",5,NA,"native"
"2495","Sedum telephium","Sedum telephium","Haga",2,"Sedum Telephium","Haga","1Tecta Upsaliensia",1,"Crassulaceae","O","purple","p",5,NA,"native"
"2496","Selinum palustre",NA,NA,0,"Selinum palustre","GamlaUppsala","5 Wittulsbergensis",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2497","Senecio jacobaea",NA,NA,0,"Senecio Jacobaea","Gottsunda","10 Rupes Gottsundenses",1,NA,NA,NA,NA,NA,NA,"native"
"2498","Senecio viscosus","Senecio  viscosus","Jumkil",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",6,NA,"exotic"
"2499","Senecio viscosus","Senecio  viscosus","GamlaUppsala",1,NA,NA,NA,0,"Asteraceae","O","yellow","a",6,NA,"exotic"
"2500","Senecio viscosus","Senecio  viscosus","Haga",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",6,NA,"exotic"
"2501","Senecio viscosus","Senecio  viscosus","Ultuna",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",6,NA,"exotic"
"2502","Senecio viscosus","Senecio  viscosus","Gottsunda",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",6,NA,"exotic"
"2503","Senecio viscosus","Senecio  viscosus","Vaksala",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",6,NA,"exotic"
"2504","Senecio viscosus","Senecio  viscosus","Danmark",1,NA,NA,NA,0,"Asteraceae","O","yellow","a",6,NA,"exotic"
"2505","Senecio viscosus","Senecio  viscosus","Husby",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",6,NA,"exotic"
"2506","Senecio vulgaris","Senecio  vulgaris","Haga",0,NA,NA,NA,0,"Asteraceae","T","yellow","a",7,NA,"native"
"2507","Senecio vulgaris","Senecio  vulgaris","Gottsunda",0,NA,NA,NA,0,"Asteraceae","T","yellow","a",7,NA,"native"
"2508","Senecio vulgaris","Senecio  vulgaris","GamlaUppsala",2,NA,NA,NA,0,"Asteraceae","T","yellow","a",7,NA,"native"
"2509","Senecio vulgaris","Senecio  vulgaris","Jumkil",0,"Senecio vulgaris","Jumkil","3 Plateae Urbis Upsaliensis",1,"Asteraceae","T","yellow","a",7,NA,"native"
"2510","Senecio vulgaris","Senecio  vulgaris","Vaksala",2,NA,NA,NA,0,"Asteraceae","T","yellow","a",7,NA,"native"
"2511","Senecio vulgaris","Senecio  vulgaris","Husby",0,NA,NA,NA,0,"Asteraceae","T","yellow","a",7,NA,"native"
"2512","Senecio vulgaris","Senecio  vulgaris","Ultuna",0,NA,NA,NA,0,"Asteraceae","T","yellow","a",7,NA,"native"
"2513","Senecio vulgaris","Senecio  vulgaris","Danmark",0,NA,NA,NA,0,"Asteraceae","T","yellow","a",7,NA,"native"
"2514","Serratula arvensis",NA,NA,0,"Serratula arvensis","Haga","2 Agri Upsalieness",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2515","Serratula tinctoria",NA,NA,0,"Serratula tinctoria","GamlaUppsala","2 Pratumbarbyense",1,"Asteraceae","T","purple","p",2,NA,"native"
"2516","Silene dioica","Silene dioica ","Gottsunda",0,NA,NA,NA,0,"Carophyllaceae","T","pink","p",7,NA,"native"
"2517","Silene dioica","Silene dioica ","Jumkil",0,NA,NA,NA,0,"Carophyllaceae","T","pink","p",7,NA,"native"
"2518","Silene dioica","Silene dioica ","Ultuna",0,NA,NA,NA,0,"Carophyllaceae","T","pink","p",7,NA,"native"
"2519","Silene dioica","Silene dioica ","Haga",0,NA,NA,NA,0,"Carophyllaceae","T","pink","p",7,NA,"native"
"2520","Silene dioica","Silene dioica ","Vaksala",0,NA,NA,NA,0,"Carophyllaceae","T","pink","p",7,NA,"native"
"2521","Silene dioica","Silene dioica ","Danmark",0,NA,NA,NA,0,"Carophyllaceae","T","pink","p",7,NA,"native"
"2522","Silene dioica","Silene dioica ","GamlaUppsala",0,NA,NA,NA,0,"Carophyllaceae","T","pink","p",7,NA,"native"
"2523","Silene dioica","Silene dioica ","Husby",0,NA,NA,NA,0,"Carophyllaceae","T","pink","p",7,NA,"native"
"2524","Silene flos-cuculi","Silene flos-cuculi","Vaksala",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2525","Silene flos-cuculi","Silene flos-cuculi","Haga",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2526","Silene flos-cuculi","Silene flos-cuculi","Danmark",1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2527","Silene flos-cuculi","Silene flos-cuculi","Gottsunda",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2528","Silene flos-cuculi","Silene flos-cuculi","GamlaUppsala",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2529","Silene flos-cuculi","Silene flos-cuculi","Husby",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2530","Silene flos-cuculi","Silene flos-cuculi","Jumkil",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2531","Silene flos-cuculi","Silene flos-cuculi","Ultuna",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2532","Silene latifolia","Silene latifolia Poir.","Gottsunda",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",6,NA,"not_in_fe"
"2533","Silene latifolia","Silene latifolia Poir.","Ultuna",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",6,NA,"not_in_fe"
"2534","Silene latifolia","Silene latifolia Poir.","Jumkil",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",6,NA,"not_in_fe"
"2535","Silene latifolia","Silene latifolia Poir.","Husby",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",6,NA,"not_in_fe"
"2536","Silene latifolia","Silene latifolia Poir.","Danmark",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",6,NA,"not_in_fe"
"2537","Silene latifolia","Silene latifolia Poir.","Vaksala",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",6,NA,"not_in_fe"
"2538","Silene latifolia","Silene latifolia Poir.","Haga",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",6,NA,"not_in_fe"
"2539","Silene latifolia","Silene latifolia Poir.","GamlaUppsala",2,NA,NA,NA,0,"Carophyllaceae","T","white","p",6,NA,"not_in_fe"
"2540","Silene nutans","Silene nutans L. ","Husby",1,NA,NA,NA,0,"Carophyllaceae","T","white","p",4,"self compatible","native"
"2541","Silene nutans","Silene nutans L. ","Gottsunda",1,NA,NA,NA,0,"Carophyllaceae","T","white","p",4,"self compatible","native"
"2542","Silene nutans","Silene nutans L. ","Vaksala",0,"Silene nutans","Vaksala","2 Agri Waxalenses",1,"Carophyllaceae","T","white","p",4,"self compatible","native"
"2543","Silene nutans","Silene nutans L. ","Haga",1,NA,NA,NA,0,"Carophyllaceae","T","white","p",4,"self compatible","native"
"2544","Silene nutans","Silene nutans L. ","GamlaUppsala",2,NA,NA,NA,0,"Carophyllaceae","T","white","p",4,"self compatible","native"
"2545","Silene nutans","Silene nutans L. ","Jumkil",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",4,"self compatible","native"
"2546","Silene nutans","Silene nutans L. ","Ultuna",1,NA,NA,NA,0,"Carophyllaceae","T","white","p",4,"self compatible","native"
"2547","Silene nutans","Silene nutans L. ","Danmark",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",4,"self compatible","native"
"2548","Silene viscaria",NA,NA,0,"Silene Viscaria","Gottsunda","6 Lucus Norrbyensis",1,"Carophyllaceae","T","purple","",NA,NA,"not_in_fe"
"2549","Silene vulgaris","Silene vulgaris","Jumkil",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",5,"self compatible","native"
"2550","Silene vulgaris","Silene vulgaris","Ultuna",2,NA,NA,NA,0,"Carophyllaceae","T","white","p",5,"self compatible","native"
"2551","Silene vulgaris","Silene vulgaris","Haga",1,NA,NA,NA,0,"Carophyllaceae","T","white","p",5,"self compatible","native"
"2552","Silene vulgaris","Silene vulgaris","GamlaUppsala",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",5,"self compatible","native"
"2553","Silene vulgaris","Silene vulgaris","Gottsunda",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",5,"self compatible","native"
"2554","Silene vulgaris","Silene vulgaris","Danmark",1,NA,NA,NA,0,"Carophyllaceae","T","white","p",5,"self compatible","native"
"2555","Silene vulgaris","Silene vulgaris","Vaksala",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",5,"self compatible","native"
"2556","Silene vulgaris","Silene vulgaris","Husby",0,NA,NA,NA,0,"Carophyllaceae","T","white","p",5,"self compatible","native"
"2557","Sinapis arvensis","Sinapis arvensis","Jumkil",0,NA,NA,NA,0,"Brassicaceae","O","yellow","a",7,NA,"not_in_fe"
"2558","Sinapis arvensis","Sinapis arvensis","Haga",1,"Sinapis arvensis","Haga","2 Agri Upsalieness",1,"Brassicaceae","O","yellow","a",7,NA,"not_in_fe"
"2559","Sinapis arvensis","Sinapis arvensis","Husby",0,NA,NA,NA,0,"Brassicaceae","O","yellow","a",7,NA,"not_in_fe"
"2560","Sinapis arvensis","Sinapis arvensis","Gottsunda",0,NA,NA,NA,0,"Brassicaceae","O","yellow","a",7,NA,"not_in_fe"
"2561","Sinapis arvensis","Sinapis arvensis","Vaksala",1,NA,NA,NA,0,"Brassicaceae","O","yellow","a",7,NA,"not_in_fe"
"2562","Sinapis arvensis","Sinapis arvensis","Danmark",0,NA,NA,NA,0,"Brassicaceae","O","yellow","a",7,NA,"not_in_fe"
"2563","Sinapis arvensis","Sinapis arvensis","Ultuna",0,NA,NA,NA,0,"Brassicaceae","O","yellow","a",7,NA,"not_in_fe"
"2564","Sinapis arvensis","Sinapis arvensis","GamlaUppsala",0,NA,NA,NA,0,"Brassicaceae","O","yellow","a",7,NA,"not_in_fe"
"2565","Sisymbrium altissimum","Sisymbrium altissimum","Haga",0,NA,NA,NA,0,"Brassicaceae","T","yellow-white","a",4,NA,"exotic"
"2566","Sisymbrium altissimum","Sisymbrium altissimum","Gottsunda",0,NA,NA,NA,0,"Brassicaceae","T","yellow-white","a",4,NA,"exotic"
"2567","Sisymbrium altissimum","Sisymbrium altissimum","GamlaUppsala",0,NA,NA,NA,0,"Brassicaceae","T","yellow-white","a",4,NA,"exotic"
"2568","Sisymbrium altissimum","Sisymbrium altissimum","Jumkil",0,NA,NA,NA,0,"Brassicaceae","T","yellow-white","a",4,NA,"exotic"
"2569","Sisymbrium altissimum","Sisymbrium altissimum","Danmark",1,NA,NA,NA,0,"Brassicaceae","T","yellow-white","a",4,NA,"exotic"
"2570","Sisymbrium altissimum","Sisymbrium altissimum","Vaksala",0,NA,NA,NA,0,"Brassicaceae","T","yellow-white","a",4,NA,"exotic"
"2571","Sisymbrium altissimum","Sisymbrium altissimum","Ultuna",0,NA,NA,NA,0,"Brassicaceae","T","yellow-white","a",4,NA,"exotic"
"2572","Sisymbrium altissimum","Sisymbrium altissimum","Husby",0,NA,NA,NA,0,"Brassicaceae","T","yellow-white","a",4,NA,"exotic"
"2573","Sisymbrium aquaticum",NA,NA,0,"Lobelia Dortmanna","Ultuna","9 Liljeholmen",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2574","Sisymbrium sophia",NA,NA,0,"Sisymbrium Sophia","Haga","1Tecta Upsaliensia",1,"Brassicaceae","O?","yellow","",NA,NA,"not_in_fe"
"2575","Sium latifolium","Sium latifolium","Danmark",0,"Phellandrium aquaticum","Danmark","2 Ripae",1,"Apiaceae","O","white","p",7,NA,"native"
"2576","Sium latifolium","Sium latifolium","Jumkil",0,NA,NA,NA,0,"Apiaceae","O","white","p",7,NA,"native"
"2577","Sium latifolium","Sium latifolium","Vaksala",0,NA,NA,NA,0,"Apiaceae","O","white","p",7,NA,"native"
"2578","Sium latifolium","Sium latifolium","Ultuna",1,NA,NA,NA,0,"Apiaceae","O","white","p",7,NA,"native"
"2579","Sium latifolium","Sium latifolium","Husby",0,NA,NA,NA,0,"Apiaceae","O","white","p",7,NA,"native"
"2580","Sium latifolium","Sium latifolium","Haga",0,NA,NA,NA,0,"Apiaceae","O","white","p",7,NA,"native"
"2581","Sium latifolium","Sium latifolium","GamlaUppsala",0,NA,NA,NA,0,"Apiaceae","O","white","p",7,NA,"native"
"2582","Sium latifolium","Sium latifolium","Gottsunda",0,NA,NA,NA,0,"Apiaceae","O","white","p",7,NA,"native"
"2583","Solanum dulcamara","Solanum dulcamara","GamlaUppsala",0,NA,NA,NA,0,"Solanaceae","O","purple","p",7,NA,"native"
"2584","Solanum dulcamara","Solanum dulcamara","Husby",0,NA,NA,NA,0,"Solanaceae","O","purple","p",7,NA,"native"
"2585","Solanum dulcamara","Solanum dulcamara","Ultuna",1,NA,NA,NA,0,"Solanaceae","O","purple","p",7,NA,"native"
"2586","Solanum dulcamara","Solanum dulcamara","Vaksala",0,"Solanum Dulcamara","Vaksala","1 Via Upsaliensis",1,"Solanaceae","O","purple","p",7,NA,"native"
"2587","Solanum dulcamara","Solanum dulcamara","Gottsunda",0,NA,NA,NA,0,"Solanaceae","O","purple","p",7,NA,"native"
"2588","Solanum dulcamara","Solanum dulcamara","Danmark",0,NA,NA,NA,0,"Solanaceae","O","purple","p",7,NA,"native"
"2589","Solanum dulcamara","Solanum dulcamara","Jumkil",0,NA,NA,NA,0,"Solanaceae","O","purple","p",7,NA,"native"
"2590","Solanum dulcamara","Solanum dulcamara","Haga",0,NA,NA,NA,0,"Solanaceae","O","purple","p",7,NA,"native"
"2591","Solidago virgaurea","Solidago virgaurea L. ","Husby",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"2592","Solidago virgaurea","Solidago virgaurea L. ","GamlaUppsala",1,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"2593","Solidago virgaurea","Solidago virgaurea L. ","Haga",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"2594","Solidago virgaurea","Solidago virgaurea L. ","Vaksala",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"2595","Solidago virgaurea","Solidago virgaurea L. ","Ultuna",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"2596","Solidago virgaurea","Solidago virgaurea L. ","Jumkil",1,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"2597","Solidago virgaurea","Solidago virgaurea L. ","Danmark",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"2598","Solidago virgaurea","Solidago virgaurea L. ","Gottsunda",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"2599","Sonchus arvensis","Sonchus arvensis","Vaksala",2,NA,NA,NA,0,"Asteraceae","O","yellow","p",6,NA,"native"
"2600","Sonchus arvensis","Sonchus arvensis","Haga",0,"Sonchus arvensis","Haga","2 Agri Upsalieness",1,"Asteraceae","O","yellow","p",6,NA,"native"
"2601","Sonchus arvensis","Sonchus arvensis","GamlaUppsala",2,NA,NA,NA,0,"Asteraceae","O","yellow","p",6,NA,"native"
"2602","Sonchus arvensis","Sonchus arvensis","Danmark",1,NA,NA,NA,0,"Asteraceae","O","yellow","p",6,NA,"native"
"2603","Sonchus arvensis","Sonchus arvensis","Ultuna",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",6,NA,"native"
"2604","Sonchus arvensis","Sonchus arvensis","Husby",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",6,NA,"native"
"2605","Sonchus arvensis","Sonchus arvensis","Jumkil",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",6,NA,"native"
"2606","Sonchus arvensis","Sonchus arvensis","Gottsunda",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",6,NA,"native"
"2607","Sonchus oleraceus","Sonchus oleraceus","GamlaUppsala",1,"Sonchus oleraceus laevisasper","GamlaUppsala","1 SEPTA",1,"Asteraceae","O","yellow","a",7,NA,"native"
"2608","Sonchus oleraceus","Sonchus oleraceus","Danmark",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",7,NA,"native"
"2609","Sonchus oleraceus","Sonchus oleraceus","Haga",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",7,NA,"native"
"2610","Sonchus oleraceus","Sonchus oleraceus","Husby",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",7,NA,"native"
"2611","Sonchus oleraceus","Sonchus oleraceus","Jumkil",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",7,NA,"native"
"2612","Sonchus oleraceus","Sonchus oleraceus","Ultuna",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",7,NA,"native"
"2613","Sonchus oleraceus","Sonchus oleraceus","Gottsunda",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",7,NA,"native"
"2614","Sonchus oleraceus","Sonchus oleraceus","Vaksala",0,NA,NA,NA,0,"Asteraceae","O","yellow","a",7,NA,"native"
"2615","Sorbus aucuparia","Sorbus  aucuparia L.","Danmark",1,NA,NA,NA,0,"Rosaceae","O","white","p",4,NA,"native"
"2616","Sorbus aucuparia","Sorbus  aucuparia L.","Jumkil",0,NA,NA,NA,0,"Rosaceae","O","white","p",4,NA,"native"
"2617","Sorbus aucuparia","Sorbus  aucuparia L.","Ultuna",1,NA,NA,NA,0,"Rosaceae","O","white","p",4,NA,"native"
"2618","Sorbus aucuparia","Sorbus  aucuparia L.","Vaksala",0,NA,NA,NA,0,"Rosaceae","O","white","p",4,NA,"native"
"2619","Sorbus aucuparia","Sorbus  aucuparia L.","Husby",0,NA,NA,NA,0,"Rosaceae","O","white","p",4,NA,"native"
"2620","Sorbus aucuparia","Sorbus  aucuparia L.","Gottsunda",1,"Sorbus Aucuparia","Gottsunda","6 Lucus Norrbyensis",1,"Rosaceae","O","white","p",4,NA,"native"
"2621","Sorbus aucuparia","Sorbus  aucuparia L.","GamlaUppsala",0,NA,NA,NA,0,"Rosaceae","O","white","p",4,NA,"native"
"2622","Sorbus aucuparia","Sorbus  aucuparia L.","Haga",1,NA,NA,NA,0,"Rosaceae","O","white","p",4,NA,"native"
"2623","Sparganium erectum",NA,NA,0,"Sperganium erectum","Danmark","3 Fluvius",1,NA,NA,NA,NA,NA,NA,"native"
"2624","Spergula arvensis",NA,NA,0,"Spergula arvensis","Haga","2 Agri Upsalieness",1,"Carophyllaceae","O","white","a",5,NA,"native"
"2625","Spergula nodosa",NA,NA,0,"Spergula nodosa","Haga","4 Saltus Rickombergensis",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2626","Spergularia marina","Spergularia marina","Danmark",0,NA,NA,NA,0,"Carophyllaceae","O","white-pink","a",6,NA,"native"
"2627","Spergularia marina","Spergularia marina","Haga",1,NA,NA,NA,0,"Carophyllaceae","O","white-pink","a",6,NA,"native"
"2628","Spergularia marina","Spergularia marina","Jumkil",0,NA,NA,NA,0,"Carophyllaceae","O","white-pink","a",6,NA,"native"
"2629","Spergularia marina","Spergularia marina","Vaksala",0,NA,NA,NA,0,"Carophyllaceae","O","white-pink","a",6,NA,"native"
"2630","Spergularia marina","Spergularia marina","Ultuna",0,NA,NA,NA,0,"Carophyllaceae","O","white-pink","a",6,NA,"native"
"2631","Spergularia marina","Spergularia marina","Husby",0,NA,NA,NA,0,"Carophyllaceae","O","white-pink","a",6,NA,"native"
"2632","Spergularia marina","Spergularia marina","GamlaUppsala",0,NA,NA,NA,0,"Carophyllaceae","O","white-pink","a",6,NA,"native"
"2633","Spergularia marina","Spergularia marina","Gottsunda",0,NA,NA,NA,0,"Carophyllaceae","O","white-pink","a",6,NA,"native"
"2634","Spergularia salina","Spergularia salina","Gottsunda",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2635","Spergularia salina","Spergularia salina","Ultuna",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2636","Spergularia salina","Spergularia salina","Vaksala",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2637","Spergularia salina","Spergularia salina","Jumkil",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2638","Spergularia salina","Spergularia salina","Haga",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2639","Spergularia salina","Spergularia salina","Husby",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2640","Spergularia salina","Spergularia salina","Danmark",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2641","Spergularia salina","Spergularia salina","GamlaUppsala",1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2642","Sphagnum palustre",NA,NA,0,"Sphagnum palustre","Gottsunda","3 Palus Norrbyensis",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2643","Spiraea filipendula",NA,NA,0,"Spiraea Filipendula","Gottsunda","4 Pratum Norrbyense",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
